epoch,step,train_loss_epoch,train_loss_step,val_mean_iou
11,1269,,49.179046630859375,
11,1271,,,0.29544612765312195
11,1271,53.00858688354492,,
12,1279,,54.575443267822266,
12,1289,,50.99603271484375,
12,1299,,52.13515090942383,
12,1309,,51.98731994628906,
12,1319,,51.774559020996094,
12,1329,,52.07498550415039,
12,1339,,47.95386505126953,
12,1349,,49.3399543762207,
12,1359,,50.07773208618164,
12,1369,,50.51810073852539,
12,1377,,,0.19992877542972565
12,1377,51.252540588378906,,
13,1379,,53.64065933227539,
13,1389,,51.87794494628906,
13,1399,,48.387596130371094,
13,1409,,50.03367233276367,
13,1419,,52.3110466003418,
13,1429,,47.207550048828125,
13,1439,,49.53961944580078,
13,1449,,49.04671096801758,
13,1459,,47.160030364990234,
13,1469,,46.573551177978516,
13,1479,,45.998023986816406,
13,1483,,,0.3400121331214905
13,1483,49.69159698486328,,
14,1489,,49.37037658691406,
14,1499,,49.88112258911133,
14,1509,,48.822147369384766,
14,1519,,47.29252624511719,
14,1529,,47.62887954711914,
14,1539,,47.286659240722656,
14,1549,,46.041900634765625,
14,1559,,50.51136779785156,
14,1569,,46.70390319824219,
14,1579,,46.10729217529297,
14,1589,,56.375606536865234,
14,1589,,,0.34928175806999207
14,1589,48.41208267211914,,
15,1599,,49.8349609375,
15,1609,,48.9401741027832,
15,1619,,48.764122009277344,
15,1629,,48.34392166137695,
15,1639,,45.593143463134766,
15,1649,,46.6519889831543,
15,1659,,45.85661315917969,
15,1669,,47.885398864746094,
15,1679,,45.46366882324219,
15,1689,,46.76203155517578,
15,1695,,,0.37256938219070435
15,1695,47.13691329956055,,
16,1699,,46.59673309326172,
16,1709,,47.82435607910156,
16,1719,,47.20367431640625,
16,1729,,46.89426040649414,
16,1739,,47.47774124145508,
16,1749,,46.76236343383789,
16,1759,,47.97856521606445,
16,1769,,45.03232192993164,
16,1779,,45.5463752746582,
16,1789,,46.798274993896484,
16,1799,,41.811527252197266,
16,1801,,,0.3917187452316284
16,1801,46.318031311035156,,
17,1809,,44.94599914550781,
17,1819,,39.55644226074219,
17,1829,,43.93214416503906,
17,1839,,44.994258880615234,
17,1849,,47.68384552001953,
17,1859,,45.07162094116211,
17,1869,,45.693756103515625,
17,1879,,45.625606536865234,
17,1889,,44.62987518310547,
17,1899,,44.89318084716797,
17,1907,,,0.3870338797569275
17,1907,45.444461822509766,,
18,1909,,46.456756591796875,
18,1919,,43.21708297729492,
18,1929,,47.972389221191406,
18,1939,,43.845008850097656,
18,1949,,47.30009078979492,
18,1959,,43.56733703613281,
18,1969,,43.111515045166016,
18,1979,,42.37840270996094,
18,1989,,44.73874282836914,
18,1999,,48.190765380859375,
18,2009,,46.61537170410156,
18,2013,,,0.39400094747543335
18,2013,44.52508544921875,,
19,2019,,42.26031494140625,
19,2029,,45.90934371948242,
19,2039,,44.567626953125,
19,2049,,42.6821174621582,
19,2059,,41.08237075805664,
19,2069,,46.172359466552734,
19,2079,,44.18889617919922,
19,2089,,46.628517150878906,
19,2099,,48.00498962402344,
19,2109,,43.30826950073242,
19,2119,,42.50566101074219,
19,2119,,,0.3722693920135498
19,2119,44.14809036254883,,
20,2129,,45.53530502319336,
20,2139,,48.958656311035156,
20,2149,,46.39055633544922,
20,2159,,43.1074333190918,
20,2169,,44.76333999633789,
20,2179,,40.22446060180664,
20,2189,,42.60436248779297,
20,2199,,40.33689498901367,
20,2209,,37.65961837768555,
20,2219,,43.024654388427734,
20,2225,,,0.40552955865859985
20,2225,43.56973648071289,,
21,2229,,39.332855224609375,
21,2239,,44.15333938598633,
21,2249,,40.96772384643555,
21,2259,,44.50944900512695,
21,2269,,42.612186431884766,
21,2279,,43.6652946472168,
21,2289,,45.84494400024414,
21,2299,,42.979183197021484,
21,2309,,44.50136184692383,
21,2319,,43.337833404541016,
21,2329,,40.07646942138672,
21,2331,,,0.40602242946624756
21,2331,42.72821044921875,,
22,2339,,44.39196014404297,
22,2349,,44.69763946533203,
22,2359,,44.239498138427734,
22,2369,,39.44881820678711,
22,2379,,41.417205810546875,
22,2389,,38.56703567504883,
22,2399,,42.05557632446289,
22,2409,,42.688331604003906,
22,2419,,42.77867126464844,
22,2429,,42.292049407958984,
22,2437,,,0.3830398917198181
22,2437,41.93668746948242,,
23,2439,,39.443626403808594,
23,2449,,43.059913635253906,
23,2459,,41.5253791809082,
23,2469,,43.53608703613281,
23,2479,,42.38894271850586,
23,2489,,38.94697952270508,
23,2499,,40.1890754699707,
23,2509,,44.04762649536133,
23,2519,,43.16804122924805,
23,2529,,41.915645599365234,
23,2539,,41.9442024230957,
23,2543,,,0.39617395401000977
23,2543,41.41246795654297,,
24,2549,,41.1313591003418,
24,2559,,41.784027099609375,
24,2569,,40.610958099365234,
24,2579,,40.750526428222656,
24,2589,,39.46189880371094,
24,2599,,42.62053298950195,
24,2609,,42.57939910888672,
24,2619,,42.36855697631836,
24,2629,,41.282859802246094,
24,2639,,40.82756423950195,
24,2649,,32.915950775146484,
24,2649,,,0.4225134253501892
24,2649,41.33693313598633,,
25,2659,,41.043060302734375,
25,2669,,40.394134521484375,
25,2679,,39.8245735168457,
25,2689,,39.47676467895508,
25,2699,,42.95539855957031,
25,2709,,38.173553466796875,
25,2719,,38.433773040771484,
25,2729,,40.21652603149414,
25,2739,,35.74099349975586,
25,2749,,38.06592559814453,
25,2755,,,0.43323343992233276
25,2755,40.198638916015625,,
26,2759,,35.45503234863281,
26,2769,,38.291019439697266,
26,2779,,37.66036605834961,
26,2789,,36.05473709106445,
26,2799,,40.645633697509766,
26,2809,,39.10234832763672,
26,2819,,40.57759094238281,
26,2829,,41.93842697143555,
26,2839,,40.378997802734375,
26,2849,,44.22891616821289,
26,2859,,39.57307815551758,
26,2861,,,0.38410812616348267
26,2861,39.646480560302734,,
27,2869,,40.32829284667969,
27,2879,,43.919395446777344,
27,2889,,36.21881103515625,
27,2899,,38.82164764404297,
27,2909,,38.050228118896484,
27,2919,,37.82978057861328,
27,2929,,41.20623016357422,
27,2939,,40.15406799316406,
27,2949,,35.836517333984375,
27,2959,,37.89054870605469,
27,2967,,,0.420227587223053
27,2967,38.90798568725586,,
28,2969,,34.62135314941406,
28,2979,,38.23085021972656,
28,2989,,39.985435485839844,
28,2999,,36.064884185791016,
28,3009,,39.32355499267578,
28,3019,,38.448974609375,
28,3029,,38.656883239746094,
28,3039,,40.93183517456055,
28,3049,,40.5573616027832,
28,3059,,37.99472427368164,
28,3069,,35.20042419433594,
28,3073,,,0.41503411531448364
28,3073,38.01683807373047,,
29,3079,,41.353126525878906,
29,3089,,37.60273742675781,
29,3099,,35.92684555053711,
29,3109,,37.53312683105469,
29,3119,,41.13395690917969,
29,3129,,39.90593719482422,
29,3139,,38.81953048706055,
29,3149,,37.35292434692383,
29,3159,,35.51319885253906,
29,3169,,35.987030029296875,
29,3179,,34.62963104248047,
29,3179,,,0.4194469451904297
29,3179,37.46635055541992,,
30,3189,,36.57076644897461,
30,3199,,34.7025260925293,
30,3209,,35.83657455444336,
30,3219,,35.82147216796875,
30,3229,,37.133243560791016,
30,3239,,37.077362060546875,
30,3249,,34.521873474121094,
30,3259,,37.66463851928711,
30,3269,,37.108028411865234,
30,3279,,36.59523391723633,
30,3285,,,0.4316730201244354
30,3285,36.707603454589844,,
31,3289,,36.55128479003906,
31,3299,,31.558958053588867,
31,3309,,35.270668029785156,
31,3319,,36.5048713684082,
31,3329,,36.18362808227539,
31,3339,,36.468902587890625,
31,3349,,37.2155876159668,
31,3359,,35.9130973815918,
31,3369,,35.70526123046875,
31,3379,,37.279541015625,
31,3389,,33.615577697753906,
31,3391,,,0.42785322666168213
31,3391,36.045066833496094,,
32,3399,,33.331905364990234,
32,3409,,35.59566879272461,
32,3419,,34.80574417114258,
32,3429,,32.501136779785156,
32,3439,,34.19407653808594,
32,3449,,36.36283493041992,
32,3459,,34.30877685546875,
32,3469,,33.1267204284668,
32,3479,,33.58298110961914,
32,3489,,39.32848358154297,
32,3497,,,0.43198031187057495
32,3497,35.403053283691406,,
33,3499,,35.29728317260742,
33,3509,,32.005916595458984,
33,3519,,38.09027862548828,
33,3529,,34.142120361328125,
33,3539,,35.051918029785156,
33,3549,,33.61774444580078,
33,3559,,36.72185516357422,
33,3569,,36.59112548828125,
33,3579,,34.30807876586914,
33,3589,,34.32551193237305,
33,3599,,38.988136291503906,
33,3603,,,0.4177975058555603
33,3603,34.58597946166992,,
34,3609,,32.88840103149414,
34,3619,,33.34754943847656,
34,3629,,34.62059020996094,
34,3639,,37.23905944824219,
34,3649,,30.833860397338867,
34,3659,,32.22830581665039,
34,3669,,34.009437561035156,
34,3679,,32.77157974243164,
34,3689,,34.22013854980469,
34,3699,,33.76123809814453,
34,3709,,28.475385665893555,
34,3709,,,0.40683019161224365
34,3709,33.7194709777832,,
35,3719,,34.70903015136719,
35,3729,,35.396480560302734,
35,3739,,32.11579895019531,
35,3749,,30.341663360595703,
35,3759,,33.836631774902344,
35,3769,,35.08211898803711,
35,3779,,33.73263168334961,
35,3789,,34.34687423706055,
35,3799,,34.2067985534668,
35,3809,,30.63658332824707,
35,3815,,,0.4187440872192383
35,3815,32.885162353515625,,
36,3819,,30.304004669189453,
36,3829,,30.342910766601562,
36,3839,,32.246376037597656,
36,3849,,31.013492584228516,
36,3859,,28.999683380126953,
36,3869,,31.181705474853516,
36,3879,,30.841154098510742,
36,3889,,34.168766021728516,
36,3899,,31.52703857421875,
36,3909,,31.437435150146484,
36,3919,,35.49906921386719,
36,3921,,,0.4106091260910034
36,3921,32.16998291015625,,
37,3929,,31.00714874267578,
37,3939,,32.71542739868164,
37,3949,,28.296770095825195,
37,3959,,29.76273536682129,
37,3969,,31.73003578186035,
37,3979,,30.630130767822266,
37,3989,,30.979629516601562,
37,3999,,30.069915771484375,
37,4009,,30.950780868530273,
37,4019,,28.99249839782715,
37,4027,,,0.42552733421325684
37,4027,30.045066833496094,,
38,4029,,28.444149017333984,
38,4039,,28.506196975708008,
38,4049,,29.344192504882812,
38,4059,,31.050046920776367,
38,4069,,29.25391387939453,
38,4079,,29.80743408203125,
38,4089,,27.947994232177734,
38,4099,,29.87323570251465,
38,4109,,28.355422973632812,
38,4119,,24.64373207092285,
38,4129,,28.756736755371094,
38,4133,,,0.4259803891181946
38,4133,29.134296417236328,,
39,4139,,28.009510040283203,
39,4149,,25.897624969482422,
39,4159,,32.29305648803711,
39,4169,,31.87841796875,
39,4179,,26.625547409057617,
39,4189,,27.03365135192871,
39,4199,,30.328855514526367,
39,4209,,29.609952926635742,
39,4219,,26.15726089477539,
39,4229,,28.627395629882812,
39,4239,,26.12489128112793,
39,4239,,,0.4255867898464203
39,4239,28.922863006591797,,
40,4249,,26.05057716369629,
40,4259,,26.28927993774414,
40,4269,,30.491687774658203,
40,4279,,27.85445785522461,
40,4289,,30.570667266845703,
40,4299,,27.8078670501709,
40,4309,,29.256122589111328,
40,4319,,30.609119415283203,
40,4329,,27.249189376831055,
40,4339,,30.209781646728516,
40,4345,,,0.432872474193573
40,4345,28.736236572265625,,
41,4349,,29.72882080078125,
41,4359,,29.551610946655273,
41,4369,,31.795246124267578,
41,4379,,29.74817657470703,
41,4389,,25.468372344970703,
41,4399,,26.944665908813477,
41,4409,,27.35987663269043,
41,4419,,28.082469940185547,
41,4429,,25.95807456970215,
41,4439,,29.02106475830078,
41,4449,,27.632719039916992,
41,4451,,,0.4271736145019531
41,4451,28.383153915405273,,
42,4459,,31.207239151000977,
42,4469,,27.136478424072266,
42,4479,,27.56691551208496,
42,4489,,27.097148895263672,
42,4499,,26.06537437438965,
42,4509,,27.70824432373047,
42,4519,,26.403844833374023,
42,4529,,25.971860885620117,
42,4539,,27.29767608642578,
42,4549,,29.219308853149414,
42,4557,,,0.4301532804965973
42,4557,28.191659927368164,,
43,4559,,29.40512466430664,
43,4569,,26.770706176757812,
43,4579,,27.031389236450195,
43,4589,,29.357948303222656,
43,4599,,27.876413345336914,
43,4609,,28.228755950927734,
43,4619,,27.425691604614258,
43,4629,,28.933637619018555,
43,4639,,28.879793167114258,
43,4649,,29.046419143676758,
43,4659,,28.12550926208496,
43,4663,,,0.4310833811759949
43,4663,27.983997344970703,,
44,4669,,29.58599853515625,
44,4679,,30.127809524536133,
44,4689,,27.37410545349121,
44,4699,,28.025766372680664,
44,4709,,29.92498779296875,
44,4719,,26.859609603881836,
44,4729,,29.065561294555664,
44,4739,,28.182357788085938,
44,4749,,32.534576416015625,
44,4759,,26.22980308532715,
44,4769,,22.75717544555664,
44,4769,,,0.4278460741043091
44,4769,27.758398056030273,,
45,4779,,27.867271423339844,
45,4789,,27.29964828491211,
45,4799,,29.684375762939453,
45,4809,,27.050437927246094,
45,4819,,29.76445960998535,
45,4829,,22.6823787689209,
45,4839,,28.28510856628418,
45,4849,,25.453022003173828,
45,4859,,26.31139373779297,
45,4869,,28.085386276245117,
45,4875,,,0.4285619854927063
45,4875,27.640411376953125,,
46,4879,,27.127241134643555,
46,4889,,24.73325538635254,
46,4899,,26.76544761657715,
46,4909,,25.790925979614258,
46,4919,,27.68017578125,
46,4929,,25.1860294342041,
46,4939,,28.22194480895996,
46,4949,,27.1690616607666,
46,4959,,27.109882354736328,
46,4969,,30.140817642211914,
46,4979,,27.265851974487305,
46,4981,,,0.4286544919013977
46,4981,27.582111358642578,,
47,4989,,26.84044647216797,
47,4999,,25.52098274230957,
47,5009,,27.536428451538086,
47,5019,,25.857234954833984,
47,5029,,25.760473251342773,
47,5039,,28.36520004272461,
47,5049,,30.084535598754883,
47,5059,,27.159269332885742,
47,5069,,27.665653228759766,
47,5079,,28.197050094604492,
47,5087,,,0.4272056818008423
47,5087,27.54643440246582,,
48,5089,,25.951465606689453,
48,5099,,27.23717498779297,
48,5109,,26.537717819213867,
48,5119,,27.37508201599121,
48,5129,,27.349565505981445,
48,5139,,26.941211700439453,
48,5149,,29.62529182434082,
48,5159,,24.2731876373291,
48,5169,,26.13939666748047,
48,5179,,28.397247314453125,
48,5189,,30.480182647705078,
48,5193,,,0.42776840925216675
48,5193,27.08780288696289,,
49,5199,,28.23641586303711,
49,5209,,29.408273696899414,
49,5219,,26.018342971801758,
49,5229,,26.4091796875,
49,5239,,26.112342834472656,
49,5249,,26.7855281829834,
49,5259,,27.937746047973633,
49,5269,,26.82232093811035,
49,5279,,28.89505386352539,
49,5289,,29.667518615722656,
49,5299,,26.1896915435791,
49,5299,,,0.42821797728538513
49,5299,27.046432495117188,,
