epoch,step,train_loss_epoch,train_loss_step,val_mean_iou
0,9,,124.653076171875,
0,19,,113.86866760253906,
0,29,,107.83079528808594,
0,39,,104.0630111694336,
0,49,,103.2118148803711,
0,59,,102.82855987548828,
0,69,,102.54828643798828,
0,79,,96.94600677490234,
0,89,,97.45423126220703,
0,99,,99.72869110107422,
0,109,,96.39666748046875,
0,119,,100.09224700927734,
0,129,,96.13565063476562,
0,139,,95.28593444824219,
0,149,,95.76070404052734,
0,159,,95.54639434814453,
0,169,,94.74945068359375,
0,179,,90.73084259033203,
0,189,,90.3994140625,
0,199,,91.24617004394531,
0,209,,83.73414611816406,
0,219,,85.63143920898438,
0,229,,82.22150421142578,
0,239,,81.71492767333984,
0,249,,82.78079223632812,
0,259,,74.93938446044922,
0,269,,76.95079040527344,
0,279,,77.1473388671875,
0,289,,77.1772689819336,
0,299,,75.13770294189453,
0,309,,77.69316101074219,
0,315,,,0.10099989175796509
0,315,93.54621887207031,,
1,319,,72.77064514160156,
1,329,,76.0936050415039,
1,339,,76.63960266113281,
1,349,,73.80580139160156,
1,359,,71.94861602783203,
1,369,,74.2294692993164,
1,379,,72.18359375,
1,389,,75.48278045654297,
1,399,,74.7197036743164,
1,409,,73.8576889038086,
1,419,,73.43378448486328,
1,429,,78.65428924560547,
1,439,,73.90998840332031,
1,449,,76.69076538085938,
1,459,,72.2154541015625,
1,469,,71.27399444580078,
1,479,,72.48104095458984,
1,489,,76.84027862548828,
1,499,,73.44693756103516,
1,509,,75.63750457763672,
1,519,,76.09369659423828,
1,529,,75.23065948486328,
1,539,,71.2857894897461,
1,549,,78.86907958984375,
1,559,,69.32398986816406,
1,569,,78.47026824951172,
1,579,,67.16311645507812,
1,589,,73.7357406616211,
1,599,,72.1340103149414,
1,609,,77.47456359863281,
1,619,,76.13825988769531,
1,629,,72.15811157226562,
1,631,,,0.09252007305622101
1,631,73.87654876708984,,
2,639,,74.79409790039062,
2,649,,71.9456787109375,
2,659,,68.35040283203125,
2,669,,69.09007263183594,
2,679,,73.52703857421875,
2,689,,77.51235961914062,
2,699,,72.76661682128906,
2,709,,69.9347915649414,
2,719,,72.57247924804688,
2,729,,71.65435791015625,
2,739,,73.11817932128906,
2,749,,75.75126647949219,
2,759,,74.12129974365234,
2,769,,74.2450180053711,
2,779,,73.8402328491211,
2,789,,70.62671661376953,
2,799,,71.9647445678711,
2,809,,73.62173461914062,
2,819,,67.7577133178711,
2,829,,69.60481262207031,
2,839,,66.97814178466797,
2,849,,69.87443542480469,
2,859,,68.24100494384766,
2,869,,71.957763671875,
2,879,,68.26465606689453,
2,889,,66.18649291992188,
2,899,,68.00106048583984,
2,909,,71.44637298583984,
2,919,,71.91130828857422,
2,929,,68.29661560058594,
2,939,,65.75027465820312,
2,947,,,0.11580349504947662
2,947,71.18970489501953,,
3,949,,70.78648376464844,
3,959,,67.52739715576172,
3,969,,70.02084350585938,
3,979,,65.58473205566406,
3,989,,73.27857971191406,
3,999,,68.80335998535156,
3,1009,,72.4375991821289,
3,1019,,63.96271896362305,
3,1029,,68.8595199584961,
3,1039,,69.42698669433594,
3,1049,,65.89892578125,
3,1059,,67.47879028320312,
3,1069,,67.0003433227539,
3,1079,,71.52490997314453,
3,1089,,69.82970428466797,
3,1099,,66.29727935791016,
3,1109,,65.74866485595703,
3,1119,,63.690101623535156,
3,1129,,65.54081726074219,
3,1139,,64.71590423583984,
3,1149,,63.11152267456055,
3,1159,,71.7856674194336,
3,1169,,66.68545532226562,
3,1179,,66.57075500488281,
3,1189,,68.40396118164062,
3,1199,,69.91510009765625,
3,1209,,65.78558349609375,
3,1219,,72.20417785644531,
3,1229,,70.73674011230469,
3,1239,,71.14846801757812,
3,1249,,63.58487319946289,
3,1259,,60.63801956176758,
3,1263,,,0.1865551471710205
3,1263,67.5881118774414,,
4,1269,,65.04888916015625,
4,1279,,61.73159408569336,
4,1289,,69.12226104736328,
4,1299,,65.12381744384766,
4,1309,,63.01704788208008,
4,1319,,63.058494567871094,
4,1329,,61.749027252197266,
4,1339,,62.811580657958984,
4,1349,,66.57466125488281,
4,1359,,63.755775451660156,
4,1369,,63.167850494384766,
4,1379,,62.65425109863281,
4,1389,,68.19515991210938,
4,1399,,66.04846954345703,
4,1409,,58.268760681152344,
4,1419,,58.61098861694336,
4,1429,,58.89448165893555,
4,1439,,66.21656036376953,
4,1449,,63.42622756958008,
4,1459,,56.937255859375,
4,1469,,66.84770965576172,
4,1479,,61.376914978027344,
4,1489,,64.73685455322266,
4,1499,,60.392250061035156,
4,1509,,57.5318717956543,
4,1519,,54.202423095703125,
4,1529,,63.04957962036133,
4,1539,,65.94209289550781,
4,1549,,70.74866485595703,
4,1559,,65.59803771972656,
4,1569,,59.751888275146484,
4,1579,,65.78103637695312,
4,1579,,,0.1796272248029709
4,1579,62.67508316040039,,
5,1589,,54.91020584106445,
5,1599,,61.206016540527344,
5,1609,,60.868247985839844,
5,1619,,59.3687858581543,
5,1629,,62.5340576171875,
5,1639,,62.47611999511719,
5,1649,,59.03484344482422,
5,1659,,54.245277404785156,
5,1669,,56.1505126953125,
5,1679,,60.06266784667969,
5,1689,,52.737857818603516,
5,1699,,56.29591751098633,
5,1709,,54.710243225097656,
5,1719,,60.738189697265625,
5,1729,,59.33389663696289,
5,1739,,64.3829116821289,
